"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-120.45","50.70","KAMLOOPS A","1163781","2024-09-12","2024","09","12","","","","","","","","","","","","","","","","","","","","","","",""
"-120.45","50.70","KAMLOOPS A","1163781","2024-09-13","2024","09","13","","","","","","","","","","","","","","","","","","","","","","",""
"-120.45","50.70","KAMLOOPS A","1163781","2024-09-14","2024","09","14","","","","","","","","","","","","","","","","","","","","","","",""
"-120.45","50.70","KAMLOOPS A","1163781","2024-09-15","2024","09","15","","","","","","","","","","","","","","","","","","","","","","",""
"-120.45","50.70","KAMLOOPS A","1163781","2024-09-16","2024","09","16","","","","","","","","","","","","","","","","","","","","","","",""
"-120.45","50.70","KAMLOOPS A","1163781","2024-09-17","2024","09","17","","","","","","","","","","","","","","","","","","","","","","",""
"-120.45","50.70","KAMLOOPS A","1163781","2024-09-18","2024","09","18","","","","","","","","","","","","","","","","","","","","","","",""
"-120.45","50.70","KAMLOOPS A","1163781","2024-09-19","2024","09","19","","","","","","","","","","","","","","","","","","","","","","",""
"-120.45","50.70","KAMLOOPS A","1163781","2024-09-20","2024","09","20","","","","","","","","","","","","","","","","","","","","","","",""
"-120.45","50.70","KAMLOOPS A","1163781","2024-09-21","2024","09","21","","","","","","","","","","","","","","","","","","","","","","",""
"-120.45","50.70","KAMLOOPS A","1163781","2024-09-22","2024","09","22","","","","","","","","","","","","","","","","","","","","","","",""
"-120.45","50.70","KAMLOOPS A","1163781","2024-09-23","2024","09","23","","","","","","","","","","","","","","","","","","","","","","",""
"-120.45","50.70","KAMLOOPS A","1163781","2024-09-24","2024","09","24","","","","","","","","","","","","","","","","","","","","","","",""
"-120.45","50.70","KAMLOOPS A","1163781","2024-09-25","2024","09","25","","","","","","","","","","","","","","","","","","","","","","",""
"-120.45","50.70","KAMLOOPS A","1163781","2024-09-26","2024","09","26","","","","","","","","","","","","","","","","","","","","","","",""
"-120.45","50.70","KAMLOOPS A","1163781","2024-09-27","2024","09","27","","","","","","","","","","","","","","","","","","","","","","",""
"-120.45","50.70","KAMLOOPS A","1163781","2024-09-28","2024","09","28","","","","","","","","","","","","","","","","","","","","","","",""
"-120.45","50.70","KAMLOOPS A","1163781","2024-09-29","2024","09","29","","","","","","","","","","","","","","","","","","","","","","",""
"-120.45","50.70","KAMLOOPS A","1163781","2024-09-30","2024","09","30","","","","","","","","","","","","","","","","","","","","","","",""
"-120.45","50.70","KAMLOOPS A","1163781","2024-10-01","2024","10","01","","","","","","","","","","","","","","","","","","","","","","",""
"-120.45","50.70","KAMLOOPS A","1163781","2024-10-02","2024","10","02","","","","","","","","","","","","","","","","","","","","","","",""
"-120.45","50.70","KAMLOOPS A","1163781","2024-10-03","2024","10","03","","","","","","","","","","","","","","","","","","","","","","",""
"-120.45","50.70","KAMLOOPS A","1163781","2024-10-04","2024","10","04","","","","","","","","","","","","","","","","","","","","","","",""
"-120.45","50.70","KAMLOOPS A","1163781","2024-10-05","2024","10","05","","","","","","","","","","","","","","","","","","","","","","",""
"-120.45","50.70","KAMLOOPS A","1163781","2024-10-06","2024","10","06","","","","","","","","","","","","","","","","","","","","","","",""
"-120.45","50.70","KAMLOOPS A","1163781","2024-10-07","2024","10","07","","","","","","","","","","","","","","","","","","","","","","",""
"-120.45","50.70","KAMLOOPS A","1163781","2024-10-08","2024","10","08","","","","","","","","","","","","","","","","","","","","","","",""
"-120.45","50.70","KAMLOOPS A","1163781","2024-10-09","2024","10","09","","","","","","","","","","","","","","","","","","","","","","",""
"-120.45","50.70","KAMLOOPS A","1163781","2024-10-10","2024","10","10","","","","","","","","","","","","","","","","","","","","","","",""
"-120.45","50.70","KAMLOOPS A","1163781","2024-10-11","2024","10","11","","","","","","","","","","","","","","","","","","","","","","",""
"-120.45","50.70","KAMLOOPS A","1163781","2024-10-12","2024","10","12","","","","","","","","","","","","","","","","","","","","","","",""
"-120.45","50.70","KAMLOOPS A","1163781","2024-10-13","2024","10","13","","","","","","","","","","","","","","","","","","","","","","",""
"-120.45","50.70","KAMLOOPS A","1163781","2024-10-14","2024","10","14","","","","","","","","","","","","","","","","","","","","","","",""
"-120.45","50.70","KAMLOOPS A","1163781","2024-10-15","2024","10","15","","","","","","","","","","","","","","","","","","","","","","",""
"-120.45","50.70","KAMLOOPS A","1163781","2024-10-16","2024","10","16","","","","","","","","","","","","","","","","","","","","","","",""
"-120.45","50.70","KAMLOOPS A","1163781","2024-10-17","2024","10","17","","","","","","","","","","","","","","","","","","","","","","",""
"-120.45","50.70","KAMLOOPS A","1163781","2024-10-18","2024","10","18","","","","","","","","","","","","","","","","","","","","","","",""
"-120.45","50.70","KAMLOOPS A","1163781","2024-10-19","2024","10","19","","","","","","","","","","","","","","","","","","","","","","",""
"-120.45","50.70","KAMLOOPS A","1163781","2024-10-20","2024","10","20","","","","","","","","","","","","","","","","","","","","","","",""
"-120.45","50.70","KAMLOOPS A","1163781","2024-10-21","2024","10","21","","","","","","","","","","","","","","","","","","","","","","",""
"-120.45","50.70","KAMLOOPS A","1163781","2024-10-22","2024","10","22","","","","","","","","","","","","","","","","","","","","","","",""
"-120.45","50.70","KAMLOOPS A","1163781","2024-10-23","2024","10","23","","","","","","","","","","","","","","","","","","","","","","",""
"-120.45","50.70","KAMLOOPS A","1163781","2024-10-24","2024","10","24","","","","","","","","","","","","","","","","","","","","","","",""
"-120.45","50.70","KAMLOOPS A","1163781","2024-10-25","2024","10","25","","","","","","","","","","","","","","","","","","","","","","",""
"-120.45","50.70","KAMLOOPS A","1163781","2024-10-26","2024","10","26","","","","","","","","","","","","","","","","","","","","","","",""
"-120.45","50.70","KAMLOOPS A","1163781","2024-10-27","2024","10","27","","","","","","","","","","","","","","","","","","","","","","",""
"-120.45","50.70","KAMLOOPS A","1163781","2024-10-28","2024","10","28","","","","","","","","","","","","","","","","","","","","","","",""
"-120.45","50.70","KAMLOOPS A","1163781","2024-10-29","2024","10","29","","","","","","","","","","","","","","","","","","","","","","",""
"-120.45","50.70","KAMLOOPS A","1163781","2024-10-30","2024","10","30","","","","","","","","","","","","","","","","","","","","","","",""
"-120.45","50.70","KAMLOOPS A","1163781","2024-10-31","2024","10","31","","","","","","","","","","","","","","","","","","","","","","",""
"-120.45","50.70","KAMLOOPS A","1163781","2024-11-01","2024","11","01","","","","","","","","","","","","","","","","","","","","","","",""
"-120.45","50.70","KAMLOOPS A","1163781","2024-11-02","2024","11","02","","","","","","","","","","","","","","","","","","","","","","",""
"-120.45","50.70","KAMLOOPS A","1163781","2024-11-03","2024","11","03","","","","","","","","","","","","","","","","","","","","","","",""
"-120.45","50.70","KAMLOOPS A","1163781","2024-11-04","2024","11","04","","","","","","","","","","","","","","","","","","","","","","",""
"-120.45","50.70","KAMLOOPS A","1163781","2024-11-05","2024","11","05","","","","","","","","","","","","","","","","","","","","","","",""
"-120.45","50.70","KAMLOOPS A","1163781","2024-11-06","2024","11","06","","","","","","","","","","","","","","","","","","","","","","",""
"-120.45","50.70","KAMLOOPS A","1163781","2024-11-07","2024","11","07","","","","","","","","","","","","","","","","","","","","","","",""
"-120.45","50.70","KAMLOOPS A","1163781","2024-11-08","2024","11","08","","","","","","","","","","","","","","","","","","","","","","",""
"-120.45","50.70","KAMLOOPS A","1163781","2024-11-09","2024","11","09","","","","","","","","","","","","","","","","","","","","","","",""
"-120.45","50.70","KAMLOOPS A","1163781","2024-11-10","2024","11","10","","","","","","","","","","","","","","","","","","","","","","",""
"-120.45","50.70","KAMLOOPS A","1163781","2024-11-11","2024","11","11","","","","","","","","","","","","","","","","","","","","","","",""
"-120.45","50.70","KAMLOOPS A","1163781","2024-11-12","2024","11","12","","","","","","","","","","","","","","","","","","","","","","",""
"-120.45","50.70","KAMLOOPS A","1163781","2024-11-13","2024","11","13","","","","","","","","","","","","","","","","","","","","","","",""
"-120.45","50.70","KAMLOOPS A","1163781","2024-11-14","2024","11","14","","","","","","","","","","","","","","","","","","","","","","",""
"-120.45","50.70","KAMLOOPS A","1163781","2024-11-15","2024","11","15","","","","","","","","","","","","","","","","","","","","","","",""
"-120.45","50.70","KAMLOOPS A","1163781","2024-11-16","2024","11","16","","","","","","","","","","","","","","","","","","","","","","",""
"-120.45","50.70","KAMLOOPS A","1163781","2024-11-17","2024","11","17","","","","","","","","","","","","","","","","","","","","","","",""
"-120.45","50.70","KAMLOOPS A","1163781","2024-11-18","2024","11","18","","","","","","","","","","","","","","","","","","","","","","",""
"-120.45","50.70","KAMLOOPS A","1163781","2024-11-19","2024","11","19","","","","","","","","","","","","","","","","","","","","","","",""
"-120.45","50.70","KAMLOOPS A","1163781","2024-11-20","2024","11","20","","","","","","","","","","","","","","","","","","","","","","",""
"-120.45","50.70","KAMLOOPS A","1163781","2024-11-21","2024","11","21","","","","","","","","","","","","","","","","","","","","","","",""
"-120.45","50.70","KAMLOOPS A","1163781","2024-11-22","2024","11","22","","","","","","","","","","","","","","","","","","","","","","",""
"-120.45","50.70","KAMLOOPS A","1163781","2024-11-23","2024","11","23","","","","","","","","","","","","","","","","","","","","","","",""
"-120.45","50.70","KAMLOOPS A","1163781","2024-11-24","2024","11","24","","","","","","","","","","","","","","","","","","","","","","",""
"-120.45","50.70","KAMLOOPS A","1163781","2024-11-25","2024","11","25","","","","","","","","","","","","","","","","","","","","","","",""
"-120.45","50.70","KAMLOOPS A","1163781","2024-11-26","2024","11","26","","","","","","","","","","","","","","","","","","","","","","",""
"-120.45","50.70","KAMLOOPS A","1163781","2024-11-27","2024","11","27","","","","","","","","","","","","","","","","","","","","","","",""
"-120.45","50.70","KAMLOOPS A","1163781","2024-11-28","2024","11","28","","","","","","","","","","","","","","","","","","","","","","",""
"-120.45","50.70","KAMLOOPS A","1163781","2024-11-29","2024","11","29","","","","","","","","","","","","","","","","","","","","","","",""
"-120.45","50.70","KAMLOOPS A","1163781","2024-11-30","2024","11","30","","","","","","","","","","","","","","","","","","","","","","",""
"-120.45","50.70","KAMLOOPS A","1163781","2024-12-01","2024","12","01","","","","","","","","","","","","","","","","","","","","","","",""
"-120.45","50.70","KAMLOOPS A","1163781","2024-12-02","2024","12","02","","","","","","","","","","","","","","","","","","","","","","",""
"-120.45","50.70","KAMLOOPS A","1163781","2024-12-03","2024","12","03","","","","","","","","","","","","","","","","","","","","","","",""
"-120.45","50.70","KAMLOOPS A","1163781","2024-12-04","2024","12","04","","","","","","","","","","","","","","","","","","","","","","",""
"-120.45","50.70","KAMLOOPS A","1163781","2024-12-05","2024","12","05","","","","","","","","","","","","","","","","","","","","","","",""
"-120.45","50.70","KAMLOOPS A","1163781","2024-12-06","2024","12","06","","","","","","","","","","","","","","","","","","","","","","",""
"-120.45","50.70","KAMLOOPS A","1163781","2024-12-07","2024","12","07","","","","","","","","","","","","","","","","","","","","","","",""
"-120.45","50.70","KAMLOOPS A","1163781","2024-12-08","2024","12","08","","","","","","","","","","","","","","","","","","","","","","",""
"-120.45","50.70","KAMLOOPS A","1163781","2024-12-09","2024","12","09","","","","","","","","","","","","","","","","","","","","","","",""
"-120.45","50.70","KAMLOOPS A","1163781","2024-12-10","2024","12","10","","","","","","","","","","","","","","","","","","","","","","",""
"-120.45","50.70","KAMLOOPS A","1163781","2024-12-11","2024","12","11","","","","","","","","","","","","","","","","","","","","","","",""
"-120.45","50.70","KAMLOOPS A","1163781","2024-12-12","2024","12","12","","","","","","","","","","","","","","","","","","","","","","",""
"-120.45","50.70","KAMLOOPS A","1163781","2024-12-13","2024","12","13","","","","","","","","","","","","","","","","","","","","","","",""
"-120.45","50.70","KAMLOOPS A","1163781","2024-12-14","2024","12","14","","","","","","","","","","","","","","","","","","","","","","",""
"-120.45","50.70","KAMLOOPS A","1163781","2024-12-15","2024","12","15","","","","","","","","","","","","","","","","","","","","","","",""
"-120.45","50.70","KAMLOOPS A","1163781","2024-12-16","2024","12","16","","","","","","","","","","","","","","","","","","","","","","",""
"-120.45","50.70","KAMLOOPS A","1163781","2024-12-17","2024","12","17","","","","","","","","","","","","","","","","","","","","","","",""
"-120.45","50.70","KAMLOOPS A","1163781","2024-12-18","2024","12","18","","","","","","","","","","","","","","","","","","","","","","",""
"-120.45","50.70","KAMLOOPS A","1163781","2024-12-19","2024","12","19","","","","","","","","","","","","","","","","","","","","","","",""
"-120.45","50.70","KAMLOOPS A","1163781","2024-12-20","2024","12","20","","","","","","","","","","","","","","","","","","","","","","",""
"-120.45","50.70","KAMLOOPS A","1163781","2024-12-21","2024","12","21","","","","","","","","","","","","","","","","","","","","","","",""
"-120.45","50.70","KAMLOOPS A","1163781","2024-12-22","2024","12","22","","","","","","","","","","","","","","","","","","","","","","",""
"-120.45","50.70","KAMLOOPS A","1163781","2024-12-23","2024","12","23","","","","","","","","","","","","","","","","","","","","","","",""
"-120.45","50.70","KAMLOOPS A","1163781","2024-12-24","2024","12","24","","","","","","","","","","","","","","","","","","","","","","",""
"-120.45","50.70","KAMLOOPS A","1163781","2024-12-25","2024","12","25","","","","","","","","","","","","","","","","","","","","","","",""
"-120.45","50.70","KAMLOOPS A","1163781","2024-12-26","2024","12","26","","","","","","","","","","","","","","","","","","","","","","",""
"-120.45","50.70","KAMLOOPS A","1163781","2024-12-27","2024","12","27","","","","","","","","","","","","","","","","","","","","","","",""
"-120.45","50.70","KAMLOOPS A","1163781","2024-12-28","2024","12","28","","","","","","","","","","","","","","","","","","","","","","",""
"-120.45","50.70","KAMLOOPS A","1163781","2024-12-29","2024","12","29","","","","","","","","","","","","","","","","","","","","","","",""
"-120.45","50.70","KAMLOOPS A","1163781","2024-12-30","2024","12","30","","","","","","","","","","","","","","","","","","","","","","",""
"-120.45","50.70","KAMLOOPS A","1163781","2024-12-31","2024","12","31","","","","","","","","","","","","","","","","","","","","","","",""
